ID;ChEMBL ID;SMILES;Standard Type S1R Receptor;Relation S1R Receptor; S1R Binding Affinity (nM);Standard Type S2R Receptor;Relation S2R Receptor;S2R Binding Affinity (nM);Relation Ratio  S1R/S2R;Ratio  S1R/S2R;Log Ratio  S1R/S2R; S1R Binding Affinity [-log( S1R Binding Affinity (M))];S2R Binding Affinity [-log(S2R Binding Affinity (M))];LogP;pKaH;LogD[pH=7.4];Topological Polar Surface Area;Molecular Weight;Hydrogen Bond Donor Count;Hydrogen Bond Acceptor Count;Atom Count;Description S1R Binding Procedure;Description S2R Binding Procedure;Formulation;SMILES (Formulation);Binding Affinity Assessments for S1R and S2R Receptors;Stereochemistry;Notes;Lipinski;logP-CNS MPO;logD-CNS MPO;HBD-CNS MPO;PSA-CNS MPO;MW-CNS MPO;pKa-CNS MPO;CNS MPO score;Reference;Reference Article Compound Key and/or Preferred Name;Journal;year;volume;issue;first;last;Authors;title;Standard Type Sigma-1 Receptor_1;Relation Sigma-1 Receptor_2;Sigma-1 Binding Affinity (nM)_3;Standard Type Sigma-2 Receptor_4;Relation Sigma-2 Receptor_5;Sigma-2 Binding Affinity (nM)_6;Relation Ratio Sigma-1/Sigma-2_7;Ratio Sigma-1/Sigma-2_8;Reference_9;Reference Article Compound Key or Preferred Name;Other References;Other Reference Article Compound Key or Preferred Name;Description Sigma-1 Binding Procedure_10;Description Sigma-2 Binding Procedure_11;Formulation_12;Smile (Formulation);Other Reference Article Compound Key and/or Preferred Name
S2RSLDB542;;O=C(C1=CC=C(F)C=C1)C2CCN([C@@H]3CC(C=CC=C4OCCF)=C4C[C@H]3O)CC2;Ki;>;10000;Ki;=;7145;>;1399580126;145997767;5;5145997767;369;817;285;4977;425481;1;4;57;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (300 μg proteins) incubated with 5 nM [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver membrane homogenates (300 μg protein) incubated with 5 nM [3H]DTG in the presence of 1 μM (+)-pentazocine;Free base;O[C@@H]1CC2=C(C[C@H]1N1CCC(CC1)C(=O)C1=CC=C(F)C=C1)C=CC=C2OCCF;Single assessment;;;0;655;575;75;1;372595;915;4267595;Bioorg Med Chem 2015, 23, 4699–4709;18b;Bioorganic & medicinal chemistry;2015;23;15;4699;4709;"Tu, Z.; Zhang, X.; Jin, H.; Yue, X.; Padakanti, P. K.; Yu, L.; Liu, H.; Flores, H. P.; Kaneshige, K.; Parsons, S. M.; Perlmutter, J. S.,";Synthesis and biological characterization of a promising F-18 PET tracer for vesicular acetylcholine transporter.;;;;;;;;;;;;;;;;;
S2RSLDB543;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCCCCCNC(=O)C2=CC=C(I)C=C2)C=C(C)C=C1;Ki;=;1412;Ki;=;1009;=;1399405352;14594353;5850165303;5996108834;645;873;511;799;6335608;2;5;78;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (≈300 μg of protein) incubated with ≈5 nM [3H](+)-pentazocine (34.9 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (≈300 μg of protein) incubated with ≈1 nM [3H]RHM-1 (80 Ci/mmol) alone or ≈5 nM [3H]DTG (58.1 Ci/mmol) in the presence of 1 μM (+)-pentazocine in 50 mM Tris-HCl;Oxalate;OC(=O)C(O)=O.COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCCCCCNC(=O)C2=CC=C(I)C=C2)C=C(C)C=C1;Single assessment;;;2;0;0;5;1;0;635;2135;Bioorg Med Chem 2006, 14, 6988-97;4d;Bioorganic & medicinal chemistry;2006;14;20;6988;6997;"Vangveravong, S.; Xu, J.; Zeng, C.; Mach, R. H.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl carbamate analogs as sigma2 receptor ligands.;;;;;;;;;;;;;;;;;US 2010/0048614 4d
S2RSLDB544;CHEMBL600053;FC1=CC(CNC23OC4C5C6C(C25)C2CC6C4C32)=CC=C1;Ki;=;2280;Ki;=;1642;=;1388550548;142561694;5642065153;5784626847;225;87;93;2126;28334;1;2;39;Binding affinity for sigma-1 receptor measured on rat brain homogenates incubated with [3H]-(+)-Pentazocine;Displacement of [3H]-DTG from sigma-2 receptor in rat PC12 cells;Free base;FC1=CC(CNC23OC4C5C6C(C25)C2CC6C4C32)=CC=C1;Single assessment;;;0;1;1;75;63;1;65;4463;Bioorg Med Chem Lett 2010, 20, 145-8;3;Bioorganic & medicinal chemistry letters;2010;20;1;145;148;"Banister, S. D.; Moussa, I. A.; Jordan, M. J.; Coster, M. J.; Kassiou, M.,";Oxo-bridged isomers of aza-trishomocubane sigma (sigma) receptor ligands: Synthesis, in vitro binding, and molecular modeling.;;;;;;;;;;;;;;;;;
S2RSLDB545;CHEMBL457721;FC1=CC=CC(F)=C1[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Ki;=;190;Ki;=;138;=;1376811594;138874515;6721246399;6860120914;481;838;379;1937;3574401;0;3;51;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H](+)-pentazocine (34 Ci/mmol);Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG (30 Ci/mmol) as the radioligand in the presence of 1 μM (+)-pentazocine;2xHCl Salt;Cl.Cl.FC1=CC=CC(F)=C1[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Single assessment;;;0;95;105;1;0;7127995;81;27227995;J Med Chem 2008, 51, 7523-31;trans-32;Journal of medicinal chemistry;2008;51;23;7523;7531;"Berardi, F.; Abate, C.; Ferorelli, S.; de Robertis, A. F.; Leopoldo, M.; Colabufo, N. A.; Niso, M.; Perrone, R.,";Novel 4-(4-aryl)cyclohexyl-1-(2-pyridyl)piperazines as Delta(8)-Delta(7) sterol isomerase (emopamil binding protein) selective ligands with antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB546;CHEMBL61747;COC1=C(C=CC=C1)C1CCN(CCCCC2=CNC3=C2C=CC=C3)CC1;IC50;=;45;IC50;=;33;=;1363636364;134698574;8346787486;848148606;53;957;315;2826;3625078;1;2;57;Affinity of test compounds to sigma-1 binding sites was estimated by their ability to displace [3H]-(+)-pentazocine from rat brain homogenates minus cerebellum (≈300 μg protein per tube) (see notes);Binding affinity for sigma-2 receptor measured on whole rat brain homogenates, except cerebellum, incubated with [3H]DTG in 50 mM Tris-HCl. It has been concluded that this assay is specific for determination of sigma-2 binding affinity;Hemioxalate;OC(=O)C(O)=O.COC1=C(C=CC=C1)C1CCN(CCCCC2=CN(C3=C2C=CC=C3)C2=CC=C(F)C=C2)CC1.COC1=C(C=CC=C1)C1CCN(CCCCC2=CN(C3=C2C=CC=C3)C2=CC=C(F)C=C2)CC1;Single assessment;;;1;0;425;75;413;687461;215;2490461;J Med Chem 1995, 38, 1998-2008;9b;Journal of medicinal chemistry;1995;38;11;1998;2008;"Perregaard, J.; Moltzen, E. K.; Meier, E.; Sanchez, C.,";Sigma ligands with subnanomolar affinity and preference for the sigma 2 binding site. 1. 3-(omega-aminoalkyl)-1H-indoles.;;;;;;;;;;;;;;;;;
S2RSLDB547;;COC1=C(OC)C=C2CN(CCCCC(=O)C3=CC=C(F)C=C3)CCC2=C1;Ki;=;166;Ki;=;124;=;1338709677;126686403;7779891912;7906578315;398;752;362;3877;371452;0;4;53;Radioligand binding assay was performed with rat brain homogenates for sigma-1 receptors and (+)-[3H]pentazocine as the competing radioligand;Radioligand binding assay was performed with rat liver homogenates for sigma-2 receptor and [3H]DTG as the competing radioligand in the presence of 10 μM dextrallorphan;Free base;COC1=C(OC)C=C2CN(CCCCC(=O)C3=CC=C(F)C=C3)CCC2=C1;Single assessment;;;0;51;19;1;9385;64274;1;428124;Med Chem Commun 2015, 6, 1093;5;MedChemComm;2015;6;6;1093;1103;"Xie, F.; Kniess, T.; Neuber, C.; Deuther-Conrad, W.; Mamat, C.; Lieberman, B. P.; Liu, B.; Mach, R. H.; Brust, P.; Steinbach, J.; Pietzsch, J.; Jia, H.,";Novel indole-based sigma-2 receptor ligands: synthesis, structure-affinity relationship and antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB548;;OC[C@@]1(C[C@@H]1CNC12CC3CC(CC(C3)C1)C2)C1=CC=CC=C1;Ki;=;116;Ki;=;88;=;1318181818;119975317;7935542011;8055517328;312;1061;2;3226;3114611;2;2;52;Binding assays for sigma-1 receptor were carried out on guinea pig brain membranes (500 μg membrane protein) incubated with 3 nM [3H]-(+)-pentazocine (45 Ci/mmol) in 50 mM Tris–HCl;Binding assays for sigma-2 receptor were carried out on guinea pig brain membranes incubated with 3 nM [3H]DTG (31 Ci/mM) in the presence of 400 nM (+)-SKF10,047 to block in 50 mM Tris–HCl;HCl Salt;Cl.OC[C@@]1(C[C@@H]1CNC12CC3CC(CC(C3)C1)C2)C1=CC=CC=C1;Single assessment;;;0;94;1;5;613;9426945;0;39956945;Farmaco 2002, 57, 45-53;(+)5;Farmaco;2002;57;1;45;53;"Marrazzo, A.; Prezzavento, O.; Pappalardo, M. S.; Bousquet, E.; Iadanza, M.; Pike, V. W.; Ronsisvalle, G.,";Synthesis of (+)- and (-)-cis-2-[(1-adamantylamino)-methyl]-1-phenylcyclopropane derivatives as high affinity probes for sigma1 and sigma2 binding sites.;;;;;;;;;;;;;;;;;
S2RSLDB549;;COC1=C(OC)C(=CC(Br)=C1)C1=NC=C(CN2CCC(CC2)C2=CC=CC=C2)N1;Ki;=;5421;Ki;=;412;=;1315776699;119182191;6265920593;6385102784;447;83;352;5038;456375;1;4;55;Ki values for sigma-1 receptors were measured on guinea pig brain membranes using [3H](+)-pentazocine as the radioligand;Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG as the radioligand in the presence of 100 nM (+)-pentazocine;Free base;COC1=C(OC)C(=CC(Br)=C1)C1=NC=C(CN2CCC(CC2)C2=CC=CC=C2)N1;Single assessment;;;0;265;24;75;1;218125;85;3323125;Bioorg Med Chem 2001, 9, 3113-22;5l;Bioorganic & medicinal chemistry;2001;9;12;3113;3122;"Huang, Y.; Luedtke, R. R.; Freeman, R. A.; Wu, L.; Mach, R. H.,";Synthesis of 2-(2,3-dimethoxyphenyl)-4-(aminomethyl)imidazole analogues and their binding affinities for dopamine D(2) and D(3) receptors.;;;;;;;;;;;;;;;;;
S2RSLDB550;CHEMBL458361;COC1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Ki;=;291;Ki;=;222;=;1310810811;117540015;6536107011;6653647026;437;868;307;286;3514852;0;4;55;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates without cerebellum incubated with [3H](+)-pentazocine (34 Ci/mmol);Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG (30 Ci/mmol) as the radioligand in the presence of 1 μM (+)-pentazocine;Free base;COC1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)N1CCN(CC1)C1=NC=CC=C1;Single assessment;;;0;315;465;1;43;742574;66;3612574;J Med Chem 2008, 51, 7523-31;trans-21;Journal of medicinal chemistry;2008;51;23;7523;7531;"Berardi, F.; Abate, C.; Ferorelli, S.; de Robertis, A. F.; Leopoldo, M.; Colabufo, N. A.; Niso, M.; Perrone, R.,";Novel 4-(4-aryl)cyclohexyl-1-(2-pyridyl)piperazines as Delta(8)-Delta(7) sterol isomerase (emopamil binding protein) selective ligands with antiproliferative activity.;;;;;;;;;;;;;;;;;
S2RSLDB551;;COC1=CC=NC(=C1)N(CCCN1CCN(CC1)C1CCCCC1)C(C)=O;Ki;=;402;Ki;=;309;=;1300970874;114267574;6395773947;6510041521;202;939;3;4891;3745203;0;5;61;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates minus cerebellum incubated with [3H]-(+)-pentazocine (34 Ci/mmol);Binding affinity towards sigma-2 receptor binding site using [3H]DTG (30 Ci/mmol) of rat liver membrane homogenates in the presence of 1 μM of (+)-Pentazocine;Dioxalate;OC(=O)C(O)=O.OC(=O)C(O)=O.COC1=CC=NC(=C1)N(CCCN1CCN(CC1)C1CCCCC1)C(C)=O;Single assessment;;;0;1;1;1;1;6273985;305;49323985;ChemMedChem 2012, 7, 1847-57;23;ChemMedChem;2012;7;10;1847;1857;"Abate, C.; Ferorelli, S.; Niso, M.; Lovicario, C.; Infantino, V.; Convertini, P.; Perrone, R.; Berardi, F.,";2-Aminopyridine derivatives as potential sigma(2) receptor antagonists.;;;;;;;;;;;;;;;;;
S2RSLDB552;CHEMBL1672040;COC1=CC=CC2=C1OCCC2CCCN1CCN(CC1)C1CCCCC1;Ki;=;125;Ki;=;972;=;128600823;109243748;7903089987;8012333735;424;945;22;2494;3725441;0;4;63;Binding affinity for sigma-1 receptor measured on rat brain homogenates without cerebellum incubated with [3H]-(+)-pentazocine (34 Ci/mmol);Binding affinity for sigma-2 receptor measured on rat liver membranes incubated with [3H]DTG (30 Ci/mmol) in the presence of 1 μM (+)-pentazocine;HCl salt;Cl.COC1=CC=CC2=C1OCCC2CCCN1CCN(CC1)C1CCCCC1;Single assessment;;;0;38;9;1;247;6372795;275;34392795;J Med Chem 2011, 54, 1022-32;(±)-18;Journal of medicinal chemistry;2011;54;4;1022;1032;"Abate, C.; Niso, M.; Lacivita, E.; Mosier, P. D.; Toscano, A.; Perrone, R.,";Analogues of sigma receptor ligand 1-cyclohexyl-4-[3-(5-methoxy-1,2,3,4-tetrahydronaphthalen-1-yl)propyl]piperazine (PB28) with added polar functionality and reduced lipophilicity for potential use as positron emission tomography radiotracers.;;;;;;;;;;;;;;;;;
S2RSLDB553;CHEMBL73854;COC1=CC=CC2=C1CCC[C@@H]2CCCN1CCN(CC1)C1CCCCC1;Ki;=;63;Ki;=;49;=;1285714286;109144469;9200659451;930980392;536;946;331;1571;3705713;0;3;65;Displacement of [3H]-(+)-pentazocine from sigma-1 receptor in Dunkin guinea pig brain membrane without cerebellum;Displacement of [3H]DTG from sigma-2 receptor in Wistar Hannover rat liver membrane in presence of (+)-pentazocine;2xHCl Salt;Cl.Cl.COC1=CC=CC2=C1CCC[C@@H]2CCCN1CCN(CC1)C1CCCCC1;Multiple assessments;Chiral;;1;0;345;1;0;6471435;27;22621435;J Med Chem 2011, 54, 1022-32;(-)-(R)-1;Journal of medicinal chemistry;2011;54;4;1022;1032;"Abate, C.; Niso, M.; Lacivita, E.; Mosier, P. D.; Toscano, A.; Perrone, R.,";Analogues of sigma receptor ligand 1-cyclohexyl-4-[3-(5-methoxy-1,2,3,4-tetrahydronaphthalen-1-yl)propyl]piperazine (PB28) with added polar functionality and reduced lipophilicity for potential use as positron emission tomography radiotracers.;Ki;=;554;Ki;=;209;=;2650717703;J Med Chem 2004, 47, 2308-17;(-)-R-33;;;Binding affinity for sigma-1 receptor measured on guinea pig brain membranes (500 μg membrane protein) incubated with 3 nM [3H](+)-pentazocine in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver homogenates (160-200 μg protein) incubated with 3 nM [3H]DTG in the presence of 1 μM dextrallorphan in 50 mM Tris-HCl;2•HCl Salt;Cl.Cl.COC1=CC=CC2=C1CCC[C@@H]2CCCN1CCN(CC1)C1CCCCC1;Cent Nerv Syst Agents Med Chem 2009, 9, 205-19 (-)-(R)-3 J Med Chem 2004, 47, 2308-17 (-)-R-33
S2RSLDB554;;O[C@H]1[C@@H](C[C@H](CC1)OCC2=CC=C(C=C2)F)N3CC4=C(CC3)C=CC=C4;Ki;=;59;Ki;=;459;=;128540305;109039326;7229147988;7338187314;373;918;195;327;355453;1;3;52;Binding affinity for sigma-1 receptor was estimated using homogenates of rat cortical membranes incubated with [3H]-(+)-pentazocine;Binding affinity towards sigma-2 receptor was estimated using homogenates of rat liver membranese incubated [3H]DTG in the presence of 1 μM of dextrallorphan;;O[C@H]1[C@@H](C[C@H](CC1)OCC2=CC=C(C=C2)F)N3CC4=C(CC3)C=CC=C4;Single assessment;;;0;635;1;75;635;722735;41;4152735;Eur J Med Chem 2015, 100, 50-67;(±)-3i;European journal of medicinal chemistry;2015;100;;50;67;"Barthel, C.; Sorger, D.; Deuther-Conrad, W.; Scheunemann, M.; Schweiger, S.; Jackel, P.; Roghani, A.; Steinbach, J.; Schuurmann, G.; Sabri, O.; Brust, P.; Wenzel, B.,";New systematically modified vesamicol analogs and their affinity and selectivity for the vesicular acetylcholine transporter - A critical examination of the lead structure;;;;;;;;;;;;;;;;;
S2RSLDB555;;COC1=C2CCCC(CCCN3CCN(CC3)C3=CC=CC(Cl)=C3)C2=CC=C1;Ki;=;762;Ki;=;593;=;1284991568;108900278;7118045029;7226945307;606;841;501;1571;398969;0;3;59;Inhibitory activity against Sigma-1 receptor isolated from guinea pig brain membranes using 1.7 nM [3H](+)-pentazocine as radioligand in 50 mM TrisHCl;Inhibition of 2.5 nM [3H]DTG in the presence of 1 μM (+)-Pentazocine binding to sigma-2 receptor from rat liver membranes in 50 mM TrisHCl;HCl Salt;Cl.COC1=C2CCCC(CCCN3CCN(CC3)C3=CC=CC(Cl)=C3)C2=CC=C1;Single assessment;;;1;0;0;1;0;505155;795;2300155;Med Chem Res 2000, 10, 201-207;4;Medicinal Chemistry Research;2000;10;;201;207;"Perrone, R.; Berardi, F.; Colabufo, N.A.; Leopoldo, M.; Abate, C.; Tortorella, V.";N-?aryl- or N-?alkylpiperazine derivatives: the role of N-?substituent on ?1, ?2, 5-?HT1A and D2 receptor affinity;;;;;;;;;;;;;;;;;
S2RSLDB556;;O=C(C1=CC=C(F)C=C1)C2CCN([C@H]3CC(C(OCCF)=CC=C4)=C4C[C@@H]3O)CC2;Ki;>;10000;Ki;=;7800;>;1282051282;107905397;5;5107905397;369;817;285;4977;425481;1;4;57;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (300 μg proteins) incubated with 5 nM [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver membrane homogenates (300 μg protein) incubated with 5 nM [3H]DTG in the presence of 1 μM (+)-pentazocine;Oxalate;OC(=O)C(O)=O.O[C@H]1CC2=C(C[C@@H]1N1CCC(CC1)C(=O)C1=CC=C(F)C=C1)C(OCCF)=CC=C2;Single assessment;;;0;655;575;75;1;372595;915;4267595;Bioorg Med Chem 2015, 23, 4699–4709;(+)-18a;Bioorganic & medicinal chemistry;2015;23;15;4699;4709;"Tu, Z.; Zhang, X.; Jin, H.; Yue, X.; Padakanti, P. K.; Yu, L.; Liu, H.; Flores, H. P.; Kaneshige, K.; Parsons, S. M.; Perlmutter, J. S.,";Synthesis and biological characterization of a promising F-18 PET tracer for vesicular acetylcholine transporter.;;;;;;;;;;;;;;;;;
S2RSLDB557;CHEMBL269876;O=C1OC2=C(C=CC=C2)N1CCN1CCN(CC1)C1CCCCC1;Ki;=;69;Ki;=;543;=;1270718232;104049261;8161150909;826520017;286;935;92;3602;3294366;0;4;51;Displacement of 5 nM [3H](+)-pentazocine from rat brain homogenates sigma-1 receptor;Displacement of 3 nM [3H]DTG in the presence of 300 nM (+)-pentazocine from rat brain sigma-2 receptor;Free base;O=C1OC2=C(C=CC=C2)N1CCN1CCN(CC1)C1CCCCC1;Single assessment;;;0;1;1;1;801;852817;325;4978817;J Med Chem 2008, 51, 1482-6;5a;Journal of medicinal chemistry;2008;51;5;1482;1486;"Mesangeau, C.; Narayanan, S.; Green, A. M.; Shaikh, J.; Kaushal, N.; Viard, E.; Xu, Y. T.; Fishback, J. A.; Poupaert, J. H.; Matsumoto, R. R.; McCurdy, C. R.,";Conversion of a highly selective sigma-1 receptor-ligand to sigma-2 receptor preferring ligands with anticocaine activity.;;;;;;;;;;;;;;;;;US2014-0328755 CM-129 WO2009026227 US 2010/0329978
S2RSLDB558;;COC1=C(OC)C(=CC(Br)=C1)C1=CC=C(CN2CC3=CC=CC=C3C2)N1;Ki;=;390;Ki;=;307;=;1270358306;103926232;6408935393;6512861625;441;725;418;3749;413308;1;3;47;Ki values for sigma-1 receptors were measured on guinea pig brain membranes using [3H](+)-pentazocine as the radioligand;Ki values for sigma-2 receptors were measured on rat liver membranes using [3H]-DTG as the radioligand in the presence of (+)-pentazocine;Free base;COC1=C(OC)C(=CC(Br)=C1)C1=CC=C(CN2CC3=CC=CC=C3C2)N1;Single assessment;;;0;295;0;75;8745;43346;1;335296;Bioorg Med Chem 2003, 11, 225-33;6q;Bioorganic & medicinal chemistry;2003;11;2;225;233;"Huang, Y.; Luedtke, R. R.; Freeman, R. A.; Wu, L.; Mach, R. H.,";Synthesis of 2-(2,3-dimethoxyphenyl)-4-(aminomethyl)imidazole analogues and their binding affinities for dopamine D(2) and D(3) receptors.;;;;;;;;;;;;;;;;;
S2RSLDB559;;COC1=CC(CCN2CCN(CCCC3=CC=CC=C3)CC2)=CC=C1OCC4=CC=CC=C4;Ki;=;2079;Ki;=;1643;=;1265368229;102216926;7682145511;7784362437;592;873;457;2494;444619;0;4;69;Binding affinity for sigma-1 receptor was performed using membranes from whole male guinea pig brains incubated with 1 nM [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor was performed using membranes from whole male guinea pig brains incubated with 3 nM [3H]DTG in the presence of 200 nM (+)-pentazocine;2xHCl Salt;Cl.Cl.COC1=CC(CCN2CCN(CCCC3=CC=CC=C3)CC2)=CC=C1OCC1=CC=CC=C1;Single assessment;;;1;0;0;1;247;276905;635;2158905;Bioorg Med Chem 2015, 23, 222-230;4;Bioorganic & medicinal chemistry;2015;23;1;222;230;"Xu, R.; Lord, S. A.; Peterson, R. M.; Fergason-Cantrell, E. A.; Lever, J. R.; Lever, S. Z.,";Ether modifications to 1-[2-(3,4-dimethoxyphenyl)ethyl]-4-(3-phenylpropyl)piperazine (SA4503): effects on binding affinity and selectivity for sigma receptors and monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB560;CHEMBL314170;O[C@@H]1CCN(CC2=CC(I)=CC=C2)C[C@H]1N1CCC2(CCC3=CC=CC=C23)CC1;Ki;=;283;Ki;=;224;=;1263392857;101538417;6548213564;6649751982;48;958;264;2671;5024309;1;3;60;Sigma-1 binding assays were performed on guinea pig brain membranes incubating with [3H]-(+)-pentazocine;The sigma-2 binding assays were carried out in rat liver membranes incubated with [3H]DTG in the presence of 100 nM (+)-pentazocine;HCl Salt;Cl.O[C@@H]1CCN(CC2=CC(I)=CC=C2)C[C@H]1N1CCC2(CCC3=CC=CC=C23)CC1;Single assessment;Chiral;;1;1;68;75;3355;0;21;20755;J Med Chem 1997, 40, 3905-14;21b;Journal of medicinal chemistry;1997;40;24;3905;3914;"Efange, S. M.; Kamath, A. P.; Khare, A. B.; Kung, M. P.; Mach, R. H.; Parsons, S. M.,";N-hydroxyalkyl derivatives of 3 beta-phenyltropane and 1-methylspiro[1H-indoline-3,4'-piperidine]: vesamicol analogues with affinity for monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB561;;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(I)C=C2)C=C(C)C=C1;Ki;=;175;Ki;=;141;=;1241134752;93818936;6756961951;6850780887;612;938;415;508;5344297;1;4;62;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (100 μg protein) incubated with 3 nM [3H](+)-pentazocine (31.6 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membranes homogenates (35 μg of protein) incubated with 3 nM [3H]DTG (38.3 Ci/mmol) as radioligand in the presence of 100 nM (+)-pentazocine in 50 mM Tris-HCl;Free base;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(I)C=C2)C=C(C)C=C1;Multiple assessments;;;2;0;0;75;1;0;31;206;Med Chem Res 2003, 11, 380-398;2c;Medicinal Chemistry Research;2003;11;;380;398;"Mach R.H.; Vangveravong S.; Huang Y.; Yang B.; Blair J.B.; Wu L.,";Synthesis of N-substituted 9-azabicyclo[3.3.1]nonan-3α-yl phenylcarbamate analogs as sigma-2 receptor ligands;Ki;=;17483;Ki;=;14069;=;124266117;WO0180905 (A2);7a;;;Binding affinity for sigma-1 receptor measured on guinea pig brain homogenates incubated with [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on rat liver homogenates incubated with [3H]DTG;Free base;COC1=C(NC(=O)OC2CC3CCCC(C2)N3CCC2=CC=C(I)C=C2)C=C(C)C=C1;WO0180905 (A2) 7a
S2RSLDB562;CHEMBL126742;OC(CN1C2CCC1CC(C2)C1=CC=CC=C1)C1=CC=CC=C1;Ki;=;404;Ki;=;327;=;1235474006;91833612;7393618635;7485452247;408;978;173;2347;3074293;1;2;48;Sigma-1 binding assays were performed on guinea pig brain membranes incubating with [3H]-(+)-pentazocine;The sigma-2 binding assays were carried out in rat liver membranes incubated with [3H]DTG in the presence of 100 nM (+)-pentazocine;HCl Salt;Cl.OC(CN1C2CCC1CC(C2)C1=CC=CC=C1)C1=CC=CC=C1;Single assessment;;;0;46;1;75;1735;9628535;11;34563535;J Med Chem 1997, 40, 3905-14;10f;Journal of medicinal chemistry;1997;40;24;3905;3914;"Efange, S. M.; Kamath, A. P.; Khare, A. B.; Kung, M. P.; Mach, R. H.; Parsons, S. M.,";N-hydroxyalkyl derivatives of 3 beta-phenyltropane and 1-methylspiro[1H-indoline-3,4'-piperidine]: vesamicol analogues with affinity for monoamine transporters.;;;;;;;;;;;;;;;;;
S2RSLDB563;CHEMBL2030625;C(C1CCCCC1)N1C2CCC1CC2;Ki;=;22;Ki;=;18;=;1222222222;87150176;7657577319;7744727495;324;1075;12;324;1933284;0;1;37;Binding affinity for sigma-1 receptor measured on rat brain membranes homogenates incubated with [3H]-(+)-pentazocine;Binding affinity for sigma-2 receptor measured on PC12 cells incubated with [3H]DTG;Oxalate;OC(=O)C(O)=O.C(C1CCCCC1)N1C2CCC1CC2;Single assessment;;;0;88;1;1;0;1;0;388;Bioorg Med Chem Lett 2012, 22, 4059-63;16;Bioorganic & medicinal chemistry letters;2012;22;12;4059;4063;"Banister, S. D.; Rendina, L. M.; Kassiou, M.,";7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (sigma2) receptor ligands.;;;;;;;;;;;;;;;;;
S2RSLDB564;;O=C(C1=CC=C(C=C1NCCN2CC3=C(CC2)C=C(C(OC)=C3)OC)N4N=C(C5=C4CC(C)(CC5=O)C)C)N;Ki;>;1000;Ki;=;820;>;1219512195;86186148;6;6086186148;329;803;257;11171;531657;2;7;76;Binding affinity for sigma-1 receptor measured on guinea pig brain membrane homogenates (300 μg proteins) incubated with 6 nM [3H]-(+)-pentazocine (42 Ci/mmol) in 50 mM Tris-HCl;Binding affinity for sigma-2 receptor measured on rat liver membrane homogenates (300 μg protein) incubated with 5.65 nM [3H]DTG (82 Ci/mM) in the presence of 0.1 μM (+)-pentazocine in 50 mM Tris-HCl;Free base;O=C(C1=CC=C(C=C1NCCN2CC3=C(CC2)C=C(C(OC)=C3)OC)N4N=C(C5=C4CC(C)(CC5=O)C)C)N;Single assessment;;;1;855;715;5;280057;0;985;3335057;Bioorg Med Chem 2015, 23, 1463–1471;15a;Bioorganic & medicinal chemistry;2015;23;7;1463;1471;"Wu, Z. W.; Song, S. Y.; Li, L.; Lu, H. L.; Lieberman, B.; Huang, Y. S.; Mach, R. H.,";Synthesis and evaluation of tetrahydroindazole derivatives as sigma-2 receptor ligands.;;;;;;;;;;;;;;;;;
