"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL4802044";"JNJ-73924149";"None";"358.51";"0";"3.57";"EUB0001562a";"CC(=O)Nc1nc(CN2CCC[C@H](Cc3cc(C)nc(C)c3)C2)cs1";"Ki";"'='";"1399.16";"nM";"5.85";"";"";"UO_0000065";"16.33";"0.32";"2.28";"10.07";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4800731";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL2152944";"Skepinone-L";"None";"425.43";"0";"3.77";"EUB0000717";"O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21";"Ki";"'='";"3358.03";"nM";"5.47";"";"";"UO_0000065";"12.87";"0.24";"1.70";"6.95";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507316";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4802042";"JNJ-54119936";"None";"581.12";"2";"6.17";"EUB0001568a";"COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1";"Inhibition";"'='";"65.81";"%";"";"";"Slightly Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4800728";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration = 10.0 uM";"";""
"CHEMBL4802042";"JNJ-54119936";"None";"581.12";"2";"6.17";"EUB0001568a";"COc1nc2ccc([C@@](O)(c3ccccc3)C3CCN(C(C)=O)CC3)cc2c(Cl)c1Cc1ccc(-n2cccn2)cc1";"Ki";"'='";"602.56";"nM";"6.22";"";"";"UO_0000065";"10.70";"0.20";"0.05";"7.73";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4800728";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4642079";"BAY-403";"None";"559.89";"1";"4.75";"EUB0001131";"Cc1c(N2CCNCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl";"Ki";"'='";"1099.22";"nM";"5.96";"";"";"UO_0000065";"10.64";"0.23";"1.21";"6.30";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4630901";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL5094130";"";"None";"461.48";"1";"6.97";"6";"O=C(O)c1cc(-c2ccc(C3CCNC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"12.83";"0.24";"-1.05";"12.00";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL4564312";"BAY-786";"None";"672.12";"2";"5.26";"EUB0000335";"O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1";"Ki";"";"1995.26";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507266";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4530740";"BI 1950";"None";"646.51";"2";"5.16";"EUB0000310";"C[C@H](NC(=O)c1cnc2n1[C@](C)(Cc1ccc(C#N)cc1)C(=O)N2c1cc(Cl)c(F)c(Cl)c1)C(=O)NC1(c2ccccn2)CC1";"Inhibition";"";"25.85";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507282";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4066040";"A-1596584";"None";"539.53";"2";"5.45";"EUB0000544a";"COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1";"Ki";"'='";"1192.34";"nM";"5.92";"";"";"UO_0000065";"10.98";"0.21";"0.47";"7.01";"0";"CHEMBL5214507";"Selectivity interaction (GPCR panel (PDSP screen)) EUB0000544a TMEM97";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5212743";"65";"Literature data from EUbOPEN Chemogenomic Library";"";"2023";"None";"Selectivity number of off-targets = 0.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in vitro) | Selectivity Source Knowledge: https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/A-1596586";"";""
"CHEMBL5183680";"";"None";"417.60";"0";"4.99";"19";"CCCN1CCN(c2cccc(C3CCCCN3C(=O)/C=C/c3ccccc3)c2)CC1";"Ki";"'='";"38.02";"nM";"7.42";"";"";"UO_0000065";"17.77";"0.33";"2.43";"27.70";"0";"CHEMBL5164051";"Displacement of [3H](+)-ditolylguanidine from human sigma 2 receptor/TMEM97 transfected in human HEK293T cells assessed as inhibition constant in presence of (+)-pentazocine by radioligand competition binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154847";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL4576555";"T3-CLK-N";"None";"593.82";"2";"6.90";"EUB0000705";"CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1";"Ki";"'='";"407.38";"nM";"6.39";"";"";"UO_0000065";"10.76";"0.20";"-0.51";"9.14";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507307";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL5269586";"";"None";"382.46";"0";"3.85";"25a";"Fc1ccc(CN2CCCC23CCN(Cc2cn4ccccc4n2)C3)cc1F";"Ki";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"19.97";"0.37";"3.79";"32.12";"0";"CHEMBL5250275";"Displacement of [3H]DTG from sigma-2 receptor in HEK293 cell membrane assessed as inhibition constant";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247621";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL3609637";"GSM1";"None";"514.48";"1";"4.67";"EUB0000753";"COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1";"Ki";"";"890.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507289";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4534005";"GSM-NC";"None";"496.49";"0";"4.53";"EUB0000739";"COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1";"Inhibition";"";"71.99";"%";"";"";"Slightly Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507289";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4558518";"GSI-NC";"None";"569.11";"2";"6.22";"EUB0000741";"CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1";"Ki";"";"954.99";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507288";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4537673";"BAY-985";"None";"553.59";"1";"4.38";"EUB0000305";"C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1";"Inhibition";"";"54.15";"%";"";"";"Slightly Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507318";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4637208";"GSK973";"None";"410.45";"0";"2.28";"EUB0001113";"CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1O[C@H](CF)[C@H]2c1ccccc1";"Inhibition";"";"14.29";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4630902";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4647642";"BAY-173";"None";"476.40";"0";"3.04";"BAY-173";"O=C([C@H]1C[C@H](O)CN1c1ccc(Cl)cc1)N1CC2COCC(C1)N2Cc1ccc(Cl)cc1";"Inhibition";"";"76.48";"%";"";"";"Slightly Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4630906";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL4647642";"BAY-173";"None";"476.40";"0";"3.04";"BAY-173";"O=C([C@H]1C[C@H](O)CN1c1ccc(Cl)cc1)N1CC2COCC(C1)N2Cc1ccc(Cl)cc1";"Ki";"";"2169.7";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4630906";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4630642";"BAY-974";"None";"422.49";"0";"4.42";"EUB0000707";"CC1=C(C#N)C(c2ccc3c(c2)c(NC(=O)c2ccccc2C)nn3C)C(C#N)=C(C)N1";"Ki";"";"4466.84";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507319";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"";"";""
"CHEMBL4520293";"(R)-ZINC-3573";"None";"307.40";"0";"2.54";"EUB0000353";"CN(C)[C@@H]1CCN(c2cc(-c3ccccc3)nc3ccnn23)C1";"Inhibition";"";"82.37";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880066";"GPCRScan assay: inhibition of Sigma 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: HEKT | PMID: 28495085/28559337/27042935 | Protein length: full-length | Radioligand conc. used [nM]: 5.0 | Radioligand Kd None 27.93 nM | Radioligand name: [3H]-DTG | Radioligand pKd None 7.55 None | Radioligand pKd ± SEM None 0.18 None | Reference ligand: Haloperidol | Reference ligand Ki None 15.87 nM | Reference ligand pKi None 7.8 None | Reference ligand pKi  ± SEM None 0.04 None";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507322";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM";"";""
"CHEMBL5083619";"";"None";"505.54";"2";"6.70";"38";"N[C@@H]1C[C@H](CO)[C@@H](c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)C1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.87";"0.22";"-0.70";"7.18";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL5208375";"";"None";"368.50";"0";"4.27";"51";"CCC(=O)N(Cc1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1";"Ki";"'='";"670.1";"nM";"6.17";"";"";"UO_0000065";"16.75";"0.31";"1.90";"26.22";"0";"CHEMBL5110345";"Binding affinity to sigma2 receptor (unknown origin) measured by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5108017";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
"CHEMBL5176858";"";"None";"345.38";"0";"1.41";"12qR";"Fc1ccc(-c2nnn3c2CO[C@@H]2CN(C4CCOCC4)C[C@H]23)nc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5097442";"Displacement of [3H]-1,3-di-O-tolylguanidine from human sigma 2 receptor/TMEM97 transfected in sigma 1 receptor knockout HEK293 cell membranes assessed as inhibition constant measured after 120 mins by liquid scintillation counting analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Cell membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5096172";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"";""
"CHEMBL5079653";"";"None";"501.50";"2";"6.88";"24";"O=C(O)c1cc(-c2ccc([C@H]3C[C@H]4C[C@@H]3NC4=O)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1";"Ki";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"11.67";"0.22";"-1.03";"8.82";"0";"CHEMBL5045598";"Inhibition of sigma 2 receptor (unknown origin) assessed as binding constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042543";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"ANTAGONIST";""
"CHEMBL5286047";"";"None";"349.48";"0";"4.06";"13g";"Cc1ccccc1CO[C@H]1CCCN(Cc2ccc3c(cnn3C)c2)C1";"Ki";"'='";"239.0";"nM";"6.62";"";"";"UO_0000065";"18.95";"0.35";"2.56";"21.86";"0";"CHEMBL5250275";"Displacement of [3H]DTG from sigma-2 receptor in HEK293 cell membrane assessed as inhibition constant";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL4105907";"Sigma intracellular receptor 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5247621";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"BINDING AGENT";""
